transaction_id,customer_name,amount,date
TX102525,Customer_273,1401.01,2025-11-06 17:00:33.160554
TX102526,Customer_225,1061.42,2025-11-08 17:00:33.160554
TX102527,Customer_817,4787.67,2025-10-02 17:00:33.160554
TX102528,Customer_937,54.23,2025-09-21 17:00:33.160554
TX102529,Customer_1072,4989.13,2025-11-10 17:00:33.160554
TX102530,Customer_339,3387.34,2025-11-01 17:00:33.160554
TX102531,Customer_1036,4144.06,2025-10-31 17:00:33.160554
TX102532,Customer_1909,1480.15,2025-11-09 17:00:33.160554
TX102533,Customer_1466,81.43,2025-10-25 17:00:33.160554
TX102534,Customer_145,3691.97,2025-10-25 17:00:33.160554
TX102535,Customer_1434,4172.38,2025-11-13 17:00:33.160554
TX102536,Customer_1928,3704.98,2025-11-09 17:00:33.160554
TX102537,Customer_1124,722.82,2025-10-22 17:00:33.160554
TX102538,Customer_1197,3769.61,2025-11-05 17:00:33.160554
TX102539,Customer_1318,3846.92,2025-10-23 17:00:33.160554
TX102540,Customer_1369,3296.12,2025-10-27 17:00:33.160554
TX102541,Customer_407,3832.92,2025-10-24 17:00:33.160554
TX102542,Customer_376,4231.15,2025-10-19 17:00:33.160554
TX102543,Customer_382,3071.88,2025-09-27 17:00:33.160554
TX102544,Customer_505,452.14,2025-09-25 17:00:33.160554
TX102545,Customer_397,2443.26,2025-10-30 17:00:33.160554
TX102546,Customer_1363,397.47,2025-11-02 17:00:33.160554
TX102547,Customer_1655,2043.64,2025-10-21 17:00:33.160554
TX102548,Customer_322,2041.46,2025-10-19 17:00:33.160554
TX102549,Customer_338,339.39,2025-10-14 17:00:33.160554
TX102550,Customer_1619,1750.61,2025-11-19 17:00:33.160554
TX102551,Customer_73,563.88,2025-11-02 17:00:33.160554
TX102552,Customer_1087,4043.09,2025-10-14 17:00:33.160554
TX102553,Customer_1732,4738.96,2025-10-27 17:00:33.160554
TX102554,Customer_1025,370.86,2025-09-30 17:00:33.160554
TX102555,Customer_1327,4776.02,2025-10-07 17:00:33.160554
TX102556,Customer_1466,2617.66,2025-11-13 17:00:33.160554
TX102557,Customer_686,1504.83,2025-10-24 17:00:33.160554
TX102558,Customer_1269,393.54,2025-10-19 17:00:33.160554
TX102559,Customer_1064,2508.12,2025-10-11 17:00:33.160554
TX102560,Customer_1488,3974.63,2025-10-05 17:00:33.160554
TX102561,Customer_1350,3538.36,2025-11-03 17:00:33.160554
TX102562,Customer_783,260.63,2025-11-14 17:00:33.160554
TX102563,Customer_151,373.78,2025-11-06 17:00:33.160554
TX102564,Customer_1877,2020.34,2025-11-08 17:00:33.160554
TX102565,Customer_1831,1483.5,2025-11-17 17:00:33.160554
TX102566,Customer_1195,1169.6,2025-10-24 17:00:33.160554
TX102567,Customer_526,1412.21,2025-11-05 17:00:33.160554
TX102568,Customer_1625,4019.38,2025-11-06 17:00:33.160554
TX102569,Customer_1774,4646.85,2025-09-29 17:00:33.160554
TX102570,Customer_723,2031.46,2025-10-01 17:00:33.160554
TX102571,Customer_833,4531.49,2025-09-23 17:00:33.160554
TX102572,Customer_700,1614.26,2025-10-11 17:00:33.160554
TX102573,Customer_470,2387.42,2025-09-24 17:00:33.160554
TX102574,Customer_883,1137.88,2025-11-02 17:00:33.160554
TX102575,Customer_1404,3205.98,2025-10-12 17:00:33.160554
TX102576,Customer_237,4895.12,2025-11-07 17:00:33.160554
TX102577,Customer_214,3021.43,2025-11-09 17:00:33.160554
TX102578,Customer_821,1795.49,2025-10-14 17:00:33.160554
TX102579,Customer_1492,3242.61,2025-10-26 17:00:33.160554
TX102580,Customer_486,623.37,2025-10-22 17:00:33.160554
TX102581,Customer_832,4444.41,2025-11-16 17:00:33.160554
TX102582,Customer_633,2520.39,2025-10-01 17:00:33.160554
TX102583,Customer_628,2252.26,2025-10-04 17:00:33.160554
TX102584,Customer_1472,2933.47,2025-09-24 17:00:33.160554
TX102585,Customer_688,3127.67,2025-11-04 17:00:33.160554
TX102586,Customer_56,368.16,2025-10-05 17:00:33.160554
TX102587,Customer_1588,3416.26,2025-10-17 17:00:33.160554
TX102588,Customer_1691,1217.24,2025-10-25 17:00:33.160554
TX102589,Customer_639,3572.62,2025-10-17 17:00:33.160554
TX102590,Customer_1138,4114.45,2025-09-30 17:00:33.160554
TX102591,Customer_1681,4021.75,2025-10-31 17:00:33.160554
TX102592,Customer_393,2766.98,2025-10-10 17:00:33.160554
TX102593,Customer_704,2605.65,2025-10-22 17:00:33.160554
TX102594,Customer_710,722.95,2025-11-15 17:00:33.160554
TX102595,Customer_848,3878.98,2025-10-04 17:00:33.160554
TX102596,Customer_1603,1364.33,2025-10-19 17:00:33.160554
TX102597,Customer_1692,2488.51,2025-10-19 17:00:33.160554
TX102598,Customer_300,1428.53,2025-09-22 17:00:33.160554
TX102599,Customer_349,677.8,2025-10-13 17:00:33.160554
TX102600,Customer_1461,3151.49,2025-10-30 17:00:33.160554
TX102601,Customer_1315,281.12,2025-11-16 17:00:33.160554
TX102602,Customer_1304,3745.74,2025-11-13 17:00:33.160554
TX102603,Customer_821,1594.76,2025-09-26 17:00:33.160554
TX102604,Customer_1044,10.67,2025-11-16 17:00:33.160554
TX102605,Customer_832,2560.53,2025-10-03 17:00:33.160554
TX102606,Customer_1932,243.79,2025-10-02 17:00:33.160554
TX102607,Customer_1170,1388.09,2025-09-21 17:00:33.160554
TX102608,Customer_35,3537.81,2025-11-01 17:00:33.160554
TX102609,Customer_609,322.82,2025-09-27 17:00:33.160554
TX102610,Customer_141,4198.3,2025-10-06 17:00:33.160554
TX102611,Customer_53,29.06,2025-11-07 17:00:33.160554
TX102612,Customer_1146,1241.65,2025-10-15 17:00:33.160554
TX102613,Customer_36,3707.11,2025-10-14 17:00:33.160554
TX102614,Customer_315,1588.19,2025-11-06 17:00:33.160554
TX102615,Customer_414,518.44,2025-11-17 17:00:33.160554
TX102616,Customer_1281,1807.57,2025-11-13 17:00:33.160554
TX102617,Customer_701,1359.26,2025-10-11 17:00:33.160554
TX102618,Customer_1141,4215.13,2025-10-05 17:00:33.160554
TX102619,Customer_1730,1573.61,2025-11-10 17:00:33.160554
TX102620,Customer_271,3946.77,2025-11-16 17:00:33.160554
TX102621,Customer_284,4460.44,2025-10-20 17:00:33.160554
TX102622,Customer_579,2174.75,2025-10-29 17:00:33.160554
TX102623,Customer_1462,4550.62,2025-10-17 17:00:33.160554
TX102624,Customer_1937,1892.82,2025-10-19 17:00:33.160554
TX102625,Customer_933,4820.75,2025-10-18 17:00:33.160554
TX102626,Customer_202,455.55,2025-10-16 17:00:33.160554
TX102627,Customer_1315,3438.23,2025-11-05 17:00:33.160554
TX102628,Customer_1819,2474.13,2025-10-17 17:00:33.160554
TX102629,Customer_1852,1944.37,2025-10-13 17:00:33.160554
TX102630,Customer_530,3167.23,2025-11-04 17:00:33.160554
TX102631,Customer_866,3522.25,2025-11-05 17:00:33.160554
TX102632,Customer_1832,31.77,2025-10-31 17:00:33.160554
TX102633,Customer_1310,843.1,2025-10-20 17:00:33.160554
TX102634,Customer_1245,3568.1,2025-11-06 17:00:33.160554
TX102635,Customer_572,3335.26,2025-10-11 17:00:33.160554
TX102636,Customer_244,4830.58,2025-10-13 17:00:33.160554
TX102637,Customer_682,3807.58,2025-10-29 17:00:33.160554
TX102638,Customer_1049,4754.36,2025-11-20 17:00:33.160554
TX102639,Customer_1701,3515.68,2025-10-20 17:00:33.160554
TX102640,Customer_1660,1497.28,2025-10-10 17:00:33.160554
TX102641,Customer_39,535.77,2025-11-19 17:00:33.160554
TX102642,Customer_286,3911.3,2025-10-05 17:00:33.160554
TX102643,Customer_688,3224.3,2025-10-04 17:00:33.160554
TX102644,Customer_1860,250.45,2025-11-04 17:00:33.160554
TX102645,Customer_1218,1806.65,2025-09-28 17:00:33.160554
TX102646,Customer_94,4784.43,2025-10-18 17:00:33.160554
TX102647,Customer_1259,2507.0,2025-10-04 17:00:33.160554
TX102648,Customer_1751,2169.32,2025-11-09 17:00:33.160554
TX102649,Customer_1306,2293.92,2025-10-07 17:00:33.160554
TX102650,Customer_1583,1052.32,2025-10-23 17:00:33.160554
TX102651,Customer_1514,1849.85,2025-09-24 17:00:33.160554
TX102652,Customer_864,1855.37,2025-09-30 17:00:33.160554
TX102653,Customer_838,271.25,2025-11-09 17:00:33.160554
TX102654,Customer_1200,3840.16,2025-10-09 17:00:33.160554
TX102655,Customer_966,2088.36,2025-11-13 17:00:33.160554
TX102656,Customer_134,4112.68,2025-09-28 17:00:33.160554
TX102657,Customer_465,4253.24,2025-10-01 17:00:33.160554
TX102658,Customer_550,1067.85,2025-10-06 17:00:33.160554
TX102659,Customer_224,3290.19,2025-10-17 17:00:33.160554
TX102660,Customer_924,2366.69,2025-11-06 17:00:33.160554
TX102661,Customer_601,4401.98,2025-10-15 17:00:33.160554
TX102662,Customer_146,1086.55,2025-10-01 17:00:33.160554
TX102663,Customer_1340,3392.29,2025-11-01 17:00:33.160554
TX102664,Customer_362,3042.68,2025-11-20 17:00:33.160554
TX102665,Customer_1857,1483.55,2025-10-07 17:00:33.160554
TX102666,Customer_945,691.64,2025-10-25 17:00:33.160554
TX102667,Customer_559,3261.68,2025-10-29 17:00:33.160554
TX102668,Customer_167,3695.6,2025-10-03 17:00:33.160554
TX102669,Customer_1386,1584.98,2025-11-17 17:00:33.160554
TX102670,Customer_1208,3227.71,2025-11-08 17:00:33.160554
TX102671,Customer_839,1981.7,2025-10-06 17:00:33.160554
TX102672,Customer_1189,3568.9,2025-10-12 17:00:33.160554
TX102673,Customer_500,1004.08,2025-10-11 17:00:33.160554
TX102674,Customer_1241,4452.17,2025-10-25 17:00:33.160554
TX102675,Customer_1807,1444.17,2025-09-26 17:00:33.160554
TX102676,Customer_14,1845.25,2025-10-21 17:00:33.160554
TX102677,Customer_915,299.88,2025-09-29 17:00:33.160554
TX102678,Customer_1848,566.45,2025-11-20 17:00:33.160554
TX102679,Customer_1960,2584.15,2025-10-05 17:00:33.160554
TX102680,Customer_760,1345.29,2025-11-04 17:00:33.160554
TX102681,Customer_1975,4179.05,2025-11-09 17:00:33.160554
TX102682,Customer_112,83.32,2025-11-17 17:00:33.160554
TX102683,Customer_1998,1901.68,2025-11-05 17:00:33.160554
TX102684,Customer_1925,1693.35,2025-11-10 17:00:33.160554
TX102685,Customer_168,106.44,2025-11-15 17:00:33.160554
TX102686,Customer_101,630.6,2025-10-27 17:00:33.160554
TX102687,Customer_258,2074.08,2025-09-24 17:00:33.160554
TX102688,Customer_908,2469.39,2025-09-24 17:00:33.160554
TX102689,Customer_131,2027.41,2025-11-20 17:00:33.160554
TX102690,Customer_1902,2659.38,2025-09-30 17:00:33.160554
TX102691,Customer_1783,2979.71,2025-11-06 17:00:33.160554
TX102692,Customer_1110,59.52,2025-11-18 17:00:33.160554
TX102693,Customer_944,2325.83,2025-10-26 17:00:33.160554
TX102694,Customer_1882,4817.86,2025-10-27 17:00:33.160554
TX102695,Customer_1579,2599.97,2025-09-23 17:00:33.160554
TX102696,Customer_241,3390.94,2025-11-06 17:00:33.160554
TX102697,Customer_1793,1566.2,2025-10-22 17:00:33.160554
TX102698,Customer_363,3872.22,2025-11-07 17:00:33.160554
TX102699,Customer_1843,3866.88,2025-10-10 17:00:33.160554
TX102700,Customer_589,2611.27,2025-09-24 17:00:33.160554
TX102701,Customer_1018,4880.31,2025-11-20 17:00:33.160554
TX102702,Customer_1600,636.5,2025-10-11 17:00:33.160554
TX102703,Customer_1235,94.57,2025-11-10 17:00:33.160554
TX102704,Customer_278,3853.09,2025-11-04 17:00:33.160554
TX102705,Customer_1859,4037.71,2025-09-24 17:00:33.160554
TX102706,Customer_1820,609.83,2025-10-08 17:00:33.160554
TX102707,Customer_411,1335.26,2025-09-24 17:00:33.160554
TX102708,Customer_1536,97.59,2025-09-22 17:00:33.160554
TX102709,Customer_1762,1473.61,2025-10-01 17:00:33.160554
TX102710,Customer_772,3867.98,2025-10-22 17:00:33.160554
TX102711,Customer_1973,2594.62,2025-10-02 17:00:33.160554
TX102712,Customer_1560,1747.0,2025-10-23 17:00:33.160554
TX102713,Customer_381,1864.98,2025-09-29 17:00:33.160554
TX102714,Customer_1581,16.75,2025-11-15 17:00:33.160554
TX102715,Customer_1232,1506.0,2025-10-27 17:00:33.160554
TX102716,Customer_1015,3235.83,2025-11-05 17:00:33.160554
TX102717,Customer_1715,4871.23,2025-11-03 17:00:33.160554
TX102718,Customer_1231,4236.83,2025-09-24 17:00:33.160554
TX102719,Customer_601,127.74,2025-11-19 17:00:33.160554
TX102720,Customer_215,4493.82,2025-11-01 17:00:33.160554
TX102721,Customer_658,3918.16,2025-10-02 17:00:33.160554
TX102722,Customer_142,3904.08,2025-10-07 17:00:33.160554
TX102723,Customer_163,2295.4,2025-10-02 17:00:33.160554
TX102724,Customer_873,1996.05,2025-10-15 17:00:33.160554
TX102725,Customer_941,1521.55,2025-10-18 17:00:33.160554
TX102726,Customer_657,337.82,2025-11-14 17:00:33.160554
TX102727,Customer_297,1148.89,2025-11-18 17:00:33.160554
TX102728,Customer_170,1240.55,2025-09-28 17:00:33.160554
TX102729,Customer_1720,2425.54,2025-10-28 17:00:33.160554
TX102730,Customer_133,3739.75,2025-11-06 17:00:33.160554
TX102731,Customer_480,2374.31,2025-10-16 17:00:33.160554
TX102732,Customer_696,298.64,2025-10-30 17:00:33.160554
TX102733,Customer_1088,4789.37,2025-10-19 17:00:33.160554
TX102734,Customer_733,4714.19,2025-11-08 17:00:33.160554
TX102735,Customer_64,3928.1,2025-10-02 17:00:33.160554
TX102736,Customer_1027,4956.73,2025-11-03 17:00:33.160554
TX102737,Customer_973,2726.97,2025-10-16 17:00:33.160554
TX102738,Customer_658,4814.21,2025-10-20 17:00:33.160554
TX102739,Customer_1086,387.27,2025-11-20 17:00:33.160554
TX102740,Customer_569,1834.75,2025-09-22 17:00:33.160554
TX102741,Customer_1525,1134.65,2025-10-14 17:00:33.160554
TX102742,Customer_316,987.21,2025-10-19 17:00:33.160554
TX102743,Customer_1746,712.61,2025-09-26 17:00:33.160554
TX102744,Customer_1662,3115.84,2025-11-04 17:00:33.160554
TX102745,Customer_655,3908.8,2025-11-05 17:00:33.160554
TX102746,Customer_1198,2895.71,2025-11-13 17:00:33.160554
TX102747,Customer_898,743.34,2025-11-03 17:00:33.160554
TX102748,Customer_1263,4057.51,2025-10-09 17:00:33.160554
TX102749,Customer_1506,3183.41,2025-10-03 17:00:33.160554
TX102750,Customer_159,1946.95,2025-10-11 17:00:33.160554
TX102751,Customer_406,3373.91,2025-10-05 17:00:33.160554
TX102752,Customer_364,1306.93,2025-10-29 17:00:33.160554
TX102753,Customer_128,1732.51,2025-09-28 17:00:33.160554
TX102754,Customer_1844,4588.25,2025-10-28 17:00:33.160554
TX102755,Customer_641,1459.62,2025-10-19 17:00:33.160554
TX102756,Customer_679,2355.24,2025-10-03 17:00:33.160554
TX102757,Customer_1691,4451.8,2025-11-18 17:00:33.160554
TX102758,Customer_891,3541.53,2025-10-24 17:00:33.160554
TX102759,Customer_464,320.39,2025-10-30 17:00:33.160554
TX102760,Customer_1131,745.04,2025-11-10 17:00:33.160554
TX102761,Customer_1124,49.13,2025-11-02 17:00:33.160554
TX102762,Customer_509,3158.3,2025-11-07 17:00:33.160554
TX102763,Customer_1266,2243.89,2025-11-01 17:00:33.160554
TX102764,Customer_13,680.03,2025-11-20 17:00:33.160554
TX102765,Customer_249,4790.09,2025-10-03 17:00:33.160554
TX102766,Customer_802,2653.0,2025-11-07 17:00:33.160554
TX102767,Customer_403,1217.05,2025-10-11 17:00:33.160554
TX102768,Customer_1484,2508.01,2025-10-08 17:00:33.160554
TX102769,Customer_916,3401.31,2025-09-24 17:00:33.160554
TX102770,Customer_1470,390.43,2025-09-23 17:00:33.160554
TX102771,Customer_1211,1380.77,2025-11-06 17:00:33.160554
TX102772,Customer_794,4036.76,2025-10-17 17:00:33.160554
TX102773,Customer_1692,2303.73,2025-10-16 17:00:33.160554
TX102774,Customer_1100,2737.42,2025-10-28 17:00:33.160554
TX102775,Customer_959,2169.75,2025-10-08 17:00:33.160554
TX102776,Customer_392,229.06,2025-11-12 17:00:33.160554
TX102777,Customer_223,837.09,2025-10-16 17:00:33.160554
TX102778,Customer_1156,2233.25,2025-09-23 17:00:33.160554
TX102779,Customer_8,1053.84,2025-10-22 17:00:33.160554
TX102780,Customer_1335,259.4,2025-10-31 17:00:33.160554
TX102781,Customer_195,4219.81,2025-10-22 17:00:33.160554
TX102782,Customer_1132,4906.15,2025-11-05 17:00:33.160554
TX102783,Customer_1614,3967.78,2025-10-22 17:00:33.160554
TX102784,Customer_371,4270.39,2025-11-04 17:00:33.160554
TX102785,Customer_1194,1217.47,2025-11-03 17:00:33.160554
TX102786,Customer_1690,4803.53,2025-09-27 17:00:33.160554
TX102787,Customer_384,992.66,2025-09-26 17:00:33.160554
TX102788,Customer_680,4757.63,2025-10-17 17:00:33.160554
TX102789,Customer_848,4974.15,2025-10-05 17:00:33.160554
TX102790,Customer_304,3561.5,2025-09-26 17:00:33.160554
TX102791,Customer_310,4905.91,2025-10-07 17:00:33.160554
TX102792,Customer_1485,2852.0,2025-11-04 17:00:33.160554
TX102793,Customer_1463,1305.11,2025-11-20 17:00:33.160554
TX102794,Customer_173,2190.61,2025-10-23 17:00:33.160554
TX102795,Customer_1853,2971.87,2025-11-09 17:00:33.160554
TX102796,Customer_388,374.68,2025-09-27 17:00:33.160554
TX102797,Customer_1290,3115.49,2025-10-10 17:00:33.160554
TX102798,Customer_269,4906.08,2025-11-13 17:00:33.160554
TX102799,Customer_144,958.64,2025-11-05 17:00:33.160554
TX102800,Customer_1903,3965.05,2025-10-24 17:00:33.160554
TX102801,Customer_1726,4540.41,2025-10-25 17:00:33.160554
TX102802,Customer_721,4719.07,2025-09-27 17:00:33.160554
TX102803,Customer_1200,4801.08,2025-10-24 17:00:33.160554
TX102804,Customer_1601,2612.08,2025-10-20 17:00:33.160554
TX102805,Customer_1959,4886.77,2025-11-14 17:00:33.160554
TX102806,Customer_1553,3788.98,2025-10-17 17:00:33.160554
TX102807,Customer_1045,816.74,2025-11-18 17:00:33.160554
TX102808,Customer_819,2389.73,2025-11-08 17:00:33.160554
TX102809,Customer_1179,3594.47,2025-10-10 17:00:33.160554
TX102810,Customer_1377,1244.23,2025-09-21 17:00:33.160554
TX102811,Customer_1984,3206.67,2025-10-19 17:00:33.160554
TX102812,Customer_1580,3336.34,2025-09-27 17:00:33.160554
TX102813,Customer_482,821.87,2025-11-11 17:00:33.160554
TX102814,Customer_1346,2829.78,2025-11-20 17:00:33.160554
TX102815,Customer_1895,3860.42,2025-10-09 17:00:33.160554
TX102816,Customer_19,2499.49,2025-09-23 17:00:33.160554
TX102817,Customer_1176,70.39,2025-09-21 17:00:33.160554
TX102818,Customer_1469,55.1,2025-11-13 17:00:33.160554
TX102819,Customer_1249,1791.58,2025-10-17 17:00:33.160554
TX102820,Customer_1893,4631.71,2025-10-09 17:00:33.160554
TX102821,Customer_1538,1151.1,2025-11-18 17:00:33.160554
TX102822,Customer_1384,3175.47,2025-11-10 17:00:33.160554
TX102823,Customer_1979,1118.16,2025-09-26 17:00:33.160554
TX102824,Customer_1596,1615.13,2025-10-19 17:00:33.160554
TX102825,Customer_381,4241.73,2025-10-19 17:00:33.160554
TX102826,Customer_1275,3647.02,2025-10-13 17:00:33.160554
TX102827,Customer_1716,486.04,2025-11-03 17:00:33.160554
TX102828,Customer_395,2149.22,2025-11-11 17:00:33.160554
TX102829,Customer_1222,155.56,2025-10-10 17:00:33.160554
TX102830,Customer_66,2409.64,2025-09-21 17:00:33.160554
TX102831,Customer_1451,3315.55,2025-09-26 17:00:33.160554
TX102832,Customer_1036,601.33,2025-10-15 17:00:33.160554
TX102833,Customer_1351,1451.54,2025-11-13 17:00:33.160554
TX102834,Customer_938,1995.2,2025-10-18 17:00:33.160554
TX102835,Customer_1602,4598.46,2025-11-13 17:00:33.160554
TX102836,Customer_1427,4966.34,2025-10-01 17:00:33.160554
TX102837,Customer_1834,234.11,2025-10-06 17:00:33.160554
TX102838,Customer_413,3807.43,2025-10-28 17:00:33.160554
TX102839,Customer_662,1864.9,2025-10-18 17:00:33.160554
TX102840,Customer_1910,1968.37,2025-11-05 17:00:33.160554
TX102841,Customer_975,3773.78,2025-10-22 17:00:33.160554
TX102842,Customer_439,4592.95,2025-11-10 17:00:33.160554
TX102843,Customer_503,4755.13,2025-09-22 17:00:33.160554
TX102844,Customer_1320,2889.84,2025-10-13 17:00:33.160554
TX102845,Customer_756,1792.03,2025-11-05 17:00:33.160554
TX102846,Customer_1461,3939.87,2025-10-17 17:00:33.160554
TX102847,Customer_1420,1262.5,2025-10-22 17:00:33.160554
TX102848,Customer_1633,2824.73,2025-11-10 17:00:33.160554
TX102849,Customer_1368,1799.31,2025-10-28 17:00:33.160554
TX102850,Customer_770,3286.59,2025-10-27 17:00:33.160554
TX102851,Customer_1182,1209.59,2025-11-17 17:00:33.160554
TX102852,Customer_1198,966.05,2025-09-22 17:00:33.160554
TX102853,Customer_711,4592.01,2025-10-02 17:00:33.160554
TX102854,Customer_327,518.0,2025-10-20 17:00:33.160554
TX102855,Customer_938,2534.73,2025-11-06 17:00:33.160554
TX102856,Customer_1960,1112.06,2025-11-16 17:00:33.160554
TX102857,Customer_1355,204.26,2025-09-21 17:00:33.160554
TX102858,Customer_774,189.73,2025-10-16 17:00:33.160554
TX102859,Customer_887,884.36,2025-10-14 17:00:33.160554
TX102860,Customer_321,4335.18,2025-10-09 17:00:33.160554
TX102861,Customer_1008,1419.57,2025-10-05 17:00:33.160554
TX102862,Customer_1578,4752.79,2025-11-03 17:00:33.160554
TX102863,Customer_519,2912.3,2025-10-21 17:00:33.160554
TX102864,Customer_371,2188.7,2025-09-30 17:00:33.160554
TX102865,Customer_975,2904.64,2025-11-18 17:00:33.160554
TX102866,Customer_1078,2588.32,2025-10-05 17:00:33.160554
TX102867,Customer_310,3796.29,2025-10-04 17:00:33.160554
TX102868,Customer_1093,1419.66,2025-10-21 17:00:33.160554
TX102869,Customer_116,1771.72,2025-10-21 17:00:33.160554
TX102870,Customer_137,4471.53,2025-11-03 17:00:33.160554
TX102871,Customer_790,4732.82,2025-11-07 17:00:33.160554
TX102872,Customer_44,4463.87,2025-09-21 17:00:33.160554
TX102873,Customer_1854,2103.05,2025-10-04 17:00:33.160554
TX102874,Customer_774,3904.02,2025-11-14 17:00:33.160554
TX102875,Customer_361,2386.92,2025-09-30 17:00:33.160554
TX102876,Customer_572,2492.72,2025-10-10 17:00:33.160554
TX102877,Customer_469,1031.35,2025-10-14 17:00:33.160554
TX102878,Customer_352,2959.74,2025-11-13 17:00:33.160554
TX102879,Customer_635,938.82,2025-11-15 17:00:33.160554
TX102880,Customer_262,1664.51,2025-10-28 17:00:33.160554
TX102881,Customer_1922,4276.6,2025-10-12 17:00:33.160554
TX102882,Customer_649,1043.31,2025-10-05 17:00:33.160554
TX102883,Customer_729,365.08,2025-11-11 17:00:33.160554
TX102884,Customer_1455,354.35,2025-10-28 17:00:33.160554
TX102885,Customer_1906,4704.51,2025-10-05 17:00:33.160554
TX102886,Customer_124,2539.53,2025-10-29 17:00:33.160554
TX102887,Customer_705,2052.97,2025-10-08 17:00:33.160554
TX102888,Customer_493,4056.28,2025-10-05 17:00:33.160554
TX102889,Customer_48,4180.77,2025-11-20 17:00:33.160554
TX102890,Customer_1019,1667.63,2025-11-07 17:00:33.160554
TX102891,Customer_1315,3471.15,2025-10-23 17:00:33.160554
TX102892,Customer_1234,3857.9,2025-11-04 17:00:33.160554
TX102893,Customer_1872,3276.71,2025-10-14 17:00:33.160554
TX102894,Customer_1382,766.46,2025-09-27 17:00:33.160554
TX102895,Customer_208,4380.66,2025-11-10 17:00:33.160554
TX102896,Customer_819,2700.08,2025-10-10 17:00:33.160554
TX102897,Customer_718,1419.54,2025-09-26 17:00:33.160554
TX102898,Customer_571,2131.89,2025-10-09 17:00:33.160554
TX102899,Customer_1305,197.48,2025-10-05 17:00:33.160554
TX102900,Customer_1465,648.06,2025-10-27 17:00:33.160554
TX102901,Customer_1496,3830.08,2025-11-17 17:00:33.160554
TX102902,Customer_1093,10.06,2025-11-06 17:00:33.160554
TX102903,Customer_707,2088.66,2025-11-14 17:00:33.160554
TX102904,Customer_163,2617.33,2025-11-11 17:00:33.160554
TX102905,Customer_424,282.63,2025-11-15 17:00:33.160554
TX102906,Customer_980,4865.66,2025-11-06 17:00:33.160554
TX102907,Customer_1480,1138.37,2025-09-28 17:00:33.160554
TX102908,Customer_615,1527.95,2025-11-20 17:00:33.160554
TX102909,Customer_251,1526.67,2025-09-23 17:00:33.160554
TX102910,Customer_1704,1159.78,2025-10-01 17:00:33.160554
TX102911,Customer_303,17.35,2025-10-01 17:00:33.160554
TX102912,Customer_1225,3649.43,2025-11-12 17:00:33.160554
TX102913,Customer_702,4834.56,2025-10-01 17:00:33.160554
TX102914,Customer_1504,1129.22,2025-10-22 17:00:33.160554
TX102915,Customer_903,3318.61,2025-10-22 17:00:33.160554
TX102916,Customer_1749,3712.06,2025-11-03 17:00:33.160554
TX102917,Customer_17,4243.64,2025-10-06 17:00:33.160554
TX102918,Customer_1768,2118.92,2025-11-02 17:00:33.160554
TX102919,Customer_1998,1521.63,2025-09-27 17:00:33.160554
TX102920,Customer_894,1633.22,2025-10-11 17:00:33.160554
TX102921,Customer_786,3565.98,2025-11-11 17:00:33.160554
TX102922,Customer_1389,4085.73,2025-10-26 17:00:33.160554
TX102923,Customer_629,916.25,2025-10-05 17:00:33.160554
TX102924,Customer_385,1861.0,2025-10-06 17:00:33.160554
TX102925,Customer_370,4510.68,2025-10-27 17:00:33.160554
TX102926,Customer_1010,4035.4,2025-10-13 17:00:33.160554
TX102927,Customer_779,4924.44,2025-11-11 17:00:33.160554
TX102928,Customer_104,3773.7,2025-10-19 17:00:33.160554
TX102929,Customer_324,1972.04,2025-11-17 17:00:33.160554
TX102930,Customer_229,2957.28,2025-10-16 17:00:33.160554
TX102931,Customer_493,3308.46,2025-11-10 17:00:33.160554
TX102932,Customer_879,401.49,2025-09-23 17:00:33.160554
TX102933,Customer_1760,2727.04,2025-11-12 17:00:33.160554
TX102934,Customer_456,3549.51,2025-10-27 17:00:33.160554
TX102935,Customer_1276,844.93,2025-09-27 17:00:33.160554
TX102936,Customer_451,3905.35,2025-11-07 17:00:33.160554
TX102937,Customer_487,2923.03,2025-10-30 17:00:33.160554
TX102938,Customer_1915,4761.59,2025-10-04 17:00:33.160554
TX102939,Customer_646,221.69,2025-11-03 17:00:33.160554
TX102940,Customer_674,1333.98,2025-11-11 17:00:33.160554
TX102941,Customer_825,3011.75,2025-11-02 17:00:33.160554
TX102942,Customer_1606,1489.83,2025-11-15 17:00:33.160554
TX102943,Customer_1512,3574.98,2025-10-11 17:00:33.160554
TX102944,Customer_877,3797.44,2025-10-01 17:00:33.160554
TX102945,Customer_1203,521.55,2025-10-22 17:00:33.160554
TX102946,Customer_1269,2574.13,2025-10-30 17:00:33.160554
TX102947,Customer_856,2549.36,2025-11-08 17:00:33.160554
TX102948,Customer_331,1852.71,2025-11-17 17:00:33.160554
TX102949,Customer_1430,4665.3,2025-11-14 17:00:33.160554
TX102950,Customer_1069,4139.26,2025-09-21 17:00:33.160554
TX102951,Customer_641,3489.07,2025-10-21 17:00:33.160554
TX102952,Customer_1410,3574.49,2025-11-17 17:00:33.160554
TX102953,Customer_186,2313.96,2025-10-25 17:00:33.160554
TX102954,Customer_673,4605.76,2025-10-20 17:00:33.160554
TX102955,Customer_400,3476.03,2025-10-21 17:00:33.160554
TX102956,Customer_212,3647.62,2025-09-24 17:00:33.160554
TX102957,Customer_417,4309.84,2025-10-12 17:00:33.160554
